ID,이탈 여부 예측,이탈 확률(%)
3112410,Yes,78.0
3273430,Yes,78.0
3021202,Yes,77.9
3271002,Yes,77.9
3224586,Yes,77.9
3045854,Yes,77.9
3272938,Yes,77.9
3277210,Yes,77.9
3352786,Yes,77.9
3006146,Yes,77.9
3253598,Yes,77.9
3028030,Yes,77.9
3193606,Yes,77.9
3233914,Yes,77.9
3060894,Yes,77.9
3174722,Yes,77.9
3260290,Yes,77.9
3343502,Yes,77.9
3351570,Yes,77.9
3236702,Yes,77.9
3210890,Yes,77.8
3219238,Yes,77.8
3219042,Yes,77.8
3218914,Yes,77.8
3202010,Yes,77.8
3254534,Yes,77.8
3214546,Yes,77.8
3324346,Yes,77.8
3327842,Yes,77.8
3274250,Yes,77.8
3399370,Yes,77.8
3245010,Yes,77.8
3253538,Yes,77.8
3302074,Yes,77.8
3012282,Yes,77.8
3222862,Yes,77.8
3162410,Yes,77.8
3366386,Yes,77.8
3049926,Yes,77.8
3201142,Yes,77.8
3183090,Yes,77.7
3284726,Yes,77.7
3134318,Yes,77.7
3188638,Yes,77.7
3273846,Yes,77.7
3236410,Yes,77.7
3014626,Yes,77.7
3227086,Yes,77.7
3184330,Yes,77.7
3213946,Yes,77.7
3120190,Yes,77.7
3116114,Yes,77.7
3028098,Yes,77.7
3042430,Yes,77.7
3326458,Yes,77.7
3335314,Yes,77.6
3343586,Yes,77.6
3260642,Yes,77.6
3161302,Yes,77.6
3312142,Yes,77.6
3231226,Yes,77.6
3012530,Yes,77.6
3222702,Yes,77.6
3033138,Yes,77.6
3299450,Yes,77.6
3311902,Yes,77.6
3274258,Yes,77.6
3315918,Yes,77.6
3024974,Yes,77.6
3396018,Yes,77.6
3329254,Yes,77.6
3231670,Yes,77.6
3042442,Yes,77.6
3157650,Yes,77.6
3281086,Yes,77.6
3295202,Yes,77.6
3294838,Yes,77.6
3214302,Yes,77.6
3049618,Yes,77.6
3326746,Yes,77.6
3195958,Yes,77.6
3267630,Yes,77.6
3392222,Yes,77.6
3236314,Yes,77.6
3213962,Yes,77.6
3215042,Yes,77.6
3288962,Yes,77.6
3338002,Yes,77.6
3237674,Yes,77.5
3395302,Yes,77.5
3151338,Yes,77.5
3343094,Yes,77.5
3135314,Yes,77.5
3391734,Yes,77.5
3053586,Yes,77.5
3029742,Yes,77.5
3283546,Yes,77.5
3097326,Yes,77.5
3144130,Yes,77.5
3285702,Yes,77.5
3027466,Yes,77.5
3174942,Yes,77.5
3361638,Yes,77.5
3261734,Yes,77.5
3319030,Yes,77.5
3175810,Yes,77.5
3123250,Yes,77.5
3252402,Yes,77.5
3395742,Yes,77.5
3289222,Yes,77.5
3386750,Yes,77.5
3014862,Yes,77.4
3307938,Yes,77.4
3271814,Yes,77.4
3011790,Yes,77.4
3224634,Yes,77.4
3222350,Yes,77.4
3224570,Yes,77.4
3251218,Yes,77.4
3228098,Yes,77.4
3396138,Yes,77.4
3151646,Yes,77.4
3347110,Yes,77.4
3123126,Yes,77.4
3120734,Yes,77.4
3276914,Yes,77.4
3287410,Yes,77.4
3307010,Yes,77.3
3258914,Yes,77.3
3281330,Yes,77.3
3274330,Yes,77.3
3362158,Yes,77.3
3028862,Yes,77.3
3066730,Yes,77.3
3138910,Yes,77.3
3274602,Yes,77.3
3147354,Yes,77.3
3253746,Yes,77.3
3347170,Yes,77.3
3198790,Yes,77.3
3115526,Yes,77.3
3294678,Yes,77.3
3041890,Yes,77.3
3039050,Yes,77.3
3264738,Yes,77.3
3014694,Yes,77.3
3265262,Yes,77.3
3354318,Yes,77.3
3263682,Yes,77.3
3173878,Yes,77.3
3042890,Yes,77.2
3291198,Yes,77.2
3267762,Yes,77.2
3279762,Yes,77.2
3066222,Yes,77.2
3278606,Yes,77.2
3255318,Yes,77.2
3062026,Yes,77.2
3139150,Yes,77.2
3069902,Yes,77.2
3200578,Yes,77.2
3012218,Yes,77.2
3149550,Yes,77.2
3033326,Yes,77.2
3223914,Yes,77.2
3241594,Yes,77.2
3026294,Yes,77.2
3318374,Yes,77.2
3320218,Yes,77.2
3051562,Yes,77.2
3225914,Yes,77.2
3207910,Yes,77.2
3004986,Yes,77.2
3056466,Yes,77.2
3162850,Yes,77.1
3252558,Yes,77.1
3093326,Yes,77.1
3249542,Yes,77.1
3215142,Yes,77.1
3310574,Yes,77.1
3349770,Yes,77.1
3176910,Yes,77.1
3206018,Yes,77.1
3139570,Yes,77.1
3001114,Yes,77.1
3012858,Yes,77.1
3105122,Yes,77.1
3205310,Yes,77.1
3254170,Yes,77.1
3228806,Yes,77.1
3289654,Yes,77.1
3170406,Yes,77.1
3039498,Yes,77.1
3142270,Yes,77.1
3085622,Yes,77.1
3032706,Yes,77.1
3208446,Yes,77.1
3145542,Yes,77.1
3188358,Yes,77.1
3329102,Yes,77.0
3278378,Yes,77.0
3046150,Yes,77.0
3226842,Yes,77.0
3356394,Yes,77.0
3305334,Yes,77.0
3023770,Yes,77.0
3388002,Yes,77.0
3293914,Yes,77.0
3351390,Yes,77.0
3367902,Yes,77.0
3352762,Yes,77.0
3255914,Yes,77.0
3264442,Yes,77.0
3330454,Yes,77.0
3152798,Yes,77.0
3000762,Yes,77.0
3331754,Yes,77.0
3304086,Yes,77.0
3322962,Yes,76.9
3318438,Yes,76.9
3039206,Yes,76.9
3295910,Yes,76.9
3317254,Yes,76.9
3063506,Yes,76.9
3073378,Yes,76.9
3242274,Yes,76.9
3240462,Yes,76.9
3364062,Yes,76.9
3052594,Yes,76.9
3007174,Yes,76.9
3197018,Yes,76.9
3234122,Yes,76.9
3152430,Yes,76.9
3228646,Yes,76.9
3187506,Yes,76.9
3037026,Yes,76.9
3207942,Yes,76.9
3219398,Yes,76.9
3293578,Yes,76.9
3360178,Yes,76.9
3252810,Yes,76.8
3011630,Yes,76.8
3245766,Yes,76.8
3063238,Yes,76.8
3296226,Yes,76.8
3270518,Yes,76.8
3183286,Yes,76.8
3213070,Yes,76.8
3010742,Yes,76.8
3254974,Yes,76.8
3329398,Yes,76.8
3163310,Yes,76.8
3084622,Yes,76.8
3146934,Yes,76.8
3264958,Yes,76.8
3310434,Yes,76.8
3284782,Yes,76.8
3220634,Yes,76.8
3155282,Yes,76.8
3010958,Yes,76.8
3031770,Yes,76.8
3364086,Yes,76.8
3053398,Yes,76.8
3306574,Yes,76.8
3159486,Yes,76.8
3320966,Yes,76.8
3300014,Yes,76.8
3064630,Yes,76.8
3191090,Yes,76.8
3092842,Yes,76.7
3031302,Yes,76.7
3173290,Yes,76.7
3125470,Yes,76.7
3173038,Yes,76.7
3038446,Yes,76.7
3254990,Yes,76.7
3101278,Yes,76.7
3311554,Yes,76.7
3286462,Yes,76.7
3269642,Yes,76.7
3310826,Yes,76.7
3392414,Yes,76.7
3122374,Yes,76.7
3303314,Yes,76.7
3250906,Yes,76.7
3245906,Yes,76.7
3150522,Yes,76.7
3320666,Yes,76.7
3273614,Yes,76.7
3226474,Yes,76.7
3348930,Yes,76.7
3286050,Yes,76.7
3361034,Yes,76.7
3364666,Yes,76.7
3199958,Yes,76.7
3215290,Yes,76.6
3265686,Yes,76.6
3290138,Yes,76.6
3263422,Yes,76.6
3355950,Yes,76.6
3393266,Yes,76.6
3350482,Yes,76.6
3279534,Yes,76.6
3291634,Yes,76.6
3318802,Yes,76.6
3102326,Yes,76.6
3198178,Yes,76.6
3221810,Yes,76.6
3103506,Yes,76.6
3036982,Yes,76.6
3241582,Yes,76.6
3062982,Yes,76.6
3043398,Yes,76.6
3277118,Yes,76.6
3360586,Yes,76.5
3322846,Yes,76.5
3098106,Yes,76.5
3029526,Yes,76.5
3266254,Yes,76.5
3058290,Yes,76.5
3237998,Yes,76.5
3198998,Yes,76.5
3229974,Yes,76.5
3053902,Yes,76.5
3101990,Yes,76.5
3065394,Yes,76.5
3105670,Yes,76.5
3144970,Yes,76.5
3312034,Yes,76.5
3149142,Yes,76.5
3347326,Yes,76.5
3074658,Yes,76.5
3187634,Yes,76.5
3240990,Yes,76.5
3133254,Yes,76.5
3041118,Yes,76.5
3011546,Yes,76.5
3386086,Yes,76.5
3205442,Yes,76.5
3222030,Yes,76.5
3283402,Yes,76.5
3000834,Yes,76.5
3278754,Yes,76.5
3219038,Yes,76.5
3345942,Yes,76.5
3306610,Yes,76.5
3296630,Yes,76.5
3028670,Yes,76.4
3107806,Yes,76.4
3122946,Yes,76.4
3295878,Yes,76.4
3060094,Yes,76.4
3094342,Yes,76.4
3133490,Yes,76.4
3397674,Yes,76.4
3133938,Yes,76.4
3194270,Yes,76.4
3315482,Yes,76.3
3348170,Yes,76.3
3130762,Yes,76.3
3192534,Yes,76.3
3267074,Yes,76.3
3258254,Yes,76.3
3264110,Yes,76.3
3279978,Yes,76.3
3097106,Yes,76.3
3159886,Yes,76.3
3394662,Yes,76.3
3221878,Yes,76.3
3314786,Yes,76.3
3020494,Yes,76.3
3208526,Yes,76.3
3005854,Yes,76.3
3060250,Yes,76.3
3079686,Yes,76.3
3094786,Yes,76.3
3123914,Yes,76.3
3127902,Yes,76.3
3288150,Yes,76.3
3001766,Yes,76.3
3216186,Yes,76.3
3239818,Yes,76.3
3213662,Yes,76.3
3213590,Yes,76.3
3111042,Yes,76.3
3255334,Yes,76.2
3246310,Yes,76.2
3034278,Yes,76.2
3131346,Yes,76.2
3339802,Yes,76.2
3235026,Yes,76.2
3241506,Yes,76.2
3257074,Yes,76.2
3289734,Yes,76.2
3366034,Yes,76.2
3199930,Yes,76.2
3225614,Yes,76.2
3169522,Yes,76.2
3358150,Yes,76.2
3238010,Yes,76.2
3143998,Yes,76.2
3320314,Yes,76.2
3127010,Yes,76.2
3258290,Yes,76.2
3216342,Yes,76.2
3176922,Yes,76.2
3269930,Yes,76.2
3246778,Yes,76.2
3043762,Yes,76.2
3112798,Yes,76.2
3252098,Yes,76.2
3361786,Yes,76.2
3283762,Yes,76.2
3008430,Yes,76.1
3393498,Yes,76.1
3312814,Yes,76.1
3323198,Yes,76.1
3306262,Yes,76.1
3210322,Yes,76.1
3209178,Yes,76.1
3226090,Yes,76.1
3100346,Yes,76.1
3276166,Yes,76.1
3141798,Yes,76.1
3026702,Yes,76.1
3134310,Yes,76.1
3248686,Yes,76.1
3354750,Yes,76.1
3157170,Yes,76.1
3091602,Yes,76.1
3351050,Yes,76.1
3011990,Yes,76.1
3308202,Yes,76.1
3223298,Yes,76.1
3254250,Yes,76.1
3231234,Yes,76.1
3051134,Yes,76.1
3202682,Yes,76.1
3335554,Yes,76.0
3174434,Yes,76.0
3096842,Yes,76.0
3000262,Yes,76.0
3290334,Yes,76.0
3154818,Yes,76.0
3334714,Yes,76.0
3394430,Yes,76.0
3260622,Yes,76.0
3249014,Yes,76.0
3232882,Yes,76.0
3335074,Yes,76.0
3169230,Yes,76.0
3025802,Yes,76.0
3307794,Yes,76.0
3208894,Yes,76.0
3052406,Yes,76.0
3376862,Yes,76.0
3269166,Yes,76.0
3361098,Yes,76.0
3055274,Yes,76.0
3012582,Yes,76.0
3161922,Yes,76.0
3142510,Yes,76.0
3068554,Yes,76.0
3254382,Yes,76.0
3305854,Yes,76.0
3150846,Yes,76.0
3138826,Yes,75.9
3339230,Yes,75.9
3222574,Yes,75.9
3260206,Yes,75.9
3217198,Yes,75.9
3283926,Yes,75.9
3384358,Yes,75.9
3237438,Yes,75.9
3270022,Yes,75.9
3212618,Yes,75.9
3179950,Yes,75.9
3354226,Yes,75.9
3141314,Yes,75.9
3369570,Yes,75.9
3291118,Yes,75.9
3308838,Yes,75.9
3319386,Yes,75.9
3075346,Yes,75.9
3193398,Yes,75.9
3245298,Yes,75.9
3196350,Yes,75.9
3295970,Yes,75.9
3004182,Yes,75.9
3210882,Yes,75.9
3245654,Yes,75.9
3350050,Yes,75.9
3314698,Yes,75.9
3039806,Yes,75.9
3259698,Yes,75.9
3041482,Yes,75.9
3393482,Yes,75.8
3015414,Yes,75.8
3396122,Yes,75.8
3006126,Yes,75.8
3151986,Yes,75.8
3267866,Yes,75.8
3080374,Yes,75.8
3046494,Yes,75.8
3284630,Yes,75.8
3176490,Yes,75.8
3192206,Yes,75.8
3188766,Yes,75.8
3365762,Yes,75.8
3009550,Yes,75.8
3267254,Yes,75.8
3230786,Yes,75.8
3182722,Yes,75.8
3343934,Yes,75.8
3390914,Yes,75.8
3331262,Yes,75.8
3297702,Yes,75.8
3278986,Yes,75.8
3279230,Yes,75.8
3259938,Yes,75.8
3221338,Yes,75.8
3300458,Yes,75.8
3300758,Yes,75.8
3208418,Yes,75.8
3178594,Yes,75.7
3078238,Yes,75.7
3218558,Yes,75.7
3195942,Yes,75.7
3029402,Yes,75.7
3123822,Yes,75.7
3326050,Yes,75.7
3203638,Yes,75.7
3310370,Yes,75.7
3268702,Yes,75.7
3375022,Yes,75.7
3292534,Yes,75.7
3152290,Yes,75.7
3119518,Yes,75.7
3041442,Yes,75.7
3183686,Yes,75.7
3067282,Yes,75.7
3022742,Yes,75.7
3185862,Yes,75.6
3088030,Yes,75.6
3017654,Yes,75.6
3347014,Yes,75.6
3245174,Yes,75.6
3240550,Yes,75.6
3259930,Yes,75.6
3253222,Yes,75.6
3087302,Yes,75.6
3185574,Yes,75.6
3075002,Yes,75.6
3274954,Yes,75.6
3199774,Yes,75.6
3101126,Yes,75.6
3152942,Yes,75.6
3298354,Yes,75.6
3276046,Yes,75.6
3155394,Yes,75.6
3018846,Yes,75.6
3135058,Yes,75.6
3112910,Yes,75.6
3219822,Yes,75.6
3274338,Yes,75.6
3302690,Yes,75.6
3126046,Yes,75.6
3160902,Yes,75.6
3225730,Yes,75.6
3284950,Yes,75.6
3201150,Yes,75.6
3276082,Yes,75.5
3345902,Yes,75.5
3266034,Yes,75.5
3360330,Yes,75.5
3278786,Yes,75.5
3266274,Yes,75.5
3012758,Yes,75.5
3187618,Yes,75.5
3066234,Yes,75.5
3000138,Yes,75.5
3185498,Yes,75.5
3100518,Yes,75.5
3382178,Yes,75.5
3222906,Yes,75.5
3205394,Yes,75.5
3276486,Yes,75.5
3291354,Yes,75.5
3308798,Yes,75.5
3099090,Yes,75.5
3309226,Yes,75.5
3061034,Yes,75.5
3189746,Yes,75.5
3006498,Yes,75.5
3002778,Yes,75.5
3002770,Yes,75.5
3146302,Yes,75.5
3293526,Yes,75.5
3394354,Yes,75.5
3304202,Yes,75.5
3271922,Yes,75.5
3007290,Yes,75.5
3204266,Yes,75.5
3084570,Yes,75.5
3105998,Yes,75.4
3269454,Yes,75.4
3304886,Yes,75.4
3347102,Yes,75.4
3053318,Yes,75.4
3028558,Yes,75.4
3086254,Yes,75.4
3365946,Yes,75.4
3273290,Yes,75.4
3268058,Yes,75.4
3315314,Yes,75.4
3289366,Yes,75.4
3095306,Yes,75.4
3248078,Yes,75.4
3096034,Yes,75.4
3395730,Yes,75.4
3284054,Yes,75.4
3192994,Yes,75.4
3092182,Yes,75.4
3134586,Yes,75.4
3280178,Yes,75.4
3357738,Yes,75.4
3165582,Yes,75.4
3137990,Yes,75.4
3278722,Yes,75.4
3009602,Yes,75.4
3259126,Yes,75.4
3332422,Yes,75.3
3036098,Yes,75.3
3221370,Yes,75.3
3083418,Yes,75.3
3213382,Yes,75.3
3142618,Yes,75.3
3117178,Yes,75.3
3111526,Yes,75.3
3332194,Yes,75.3
3283770,Yes,75.3
3132238,Yes,75.3
3330750,Yes,75.3
3179706,Yes,75.3
3295090,Yes,75.3
3351866,Yes,75.3
3255970,Yes,75.3
3231282,Yes,75.3
3362942,Yes,75.3
3314026,Yes,75.3
3233382,Yes,75.3
3059102,Yes,75.3
3121026,Yes,75.2
3097266,Yes,75.2
3081210,Yes,75.2
3120994,Yes,75.2
3068114,Yes,75.2
3111750,Yes,75.2
3234254,Yes,75.2
3315302,Yes,75.2
3148258,Yes,75.2
3188406,Yes,75.2
3011834,Yes,75.2
3344878,Yes,75.2
3238122,Yes,75.2
3344506,Yes,75.2
3166758,Yes,75.2
3042178,Yes,75.2
3282950,Yes,75.2
3263546,Yes,75.2
3236826,Yes,75.2
3255166,Yes,75.2
3177346,Yes,75.2
3292250,Yes,75.2
3022090,Yes,75.2
3363110,Yes,75.2
3106130,Yes,75.2
3111230,Yes,75.2
3318574,Yes,75.2
3037774,Yes,75.2
3336058,Yes,75.1
3006522,Yes,75.1
3007606,Yes,75.1
3285458,Yes,75.1
3279066,Yes,75.1
3250666,Yes,75.1
3159242,Yes,75.1
3296238,Yes,75.1
3283394,Yes,75.1
3334738,Yes,75.1
3234370,Yes,75.1
3296018,Yes,75.1
3322106,Yes,75.1
3259882,Yes,75.1
3063382,Yes,75.1
3180894,Yes,75.1
3235034,Yes,75.1
3327562,Yes,75.1
3366050,Yes,75.1
3111282,Yes,75.1
3031734,Yes,75.1
3230714,Yes,75.1
3229922,Yes,75.1
3228710,Yes,75.1
3257614,Yes,75.1
3274978,Yes,75.1
3183534,Yes,75.1
3188330,Yes,75.1
3190066,Yes,75.1
3300138,Yes,75.1
3048606,Yes,75.1
3317634,Yes,75.0
3084326,Yes,75.0
3212478,Yes,75.0
3255170,Yes,75.0
3285650,Yes,75.0
3124342,Yes,75.0
3271122,Yes,75.0
3290498,Yes,75.0
3169982,Yes,75.0
3247118,Yes,75.0
3264366,Yes,75.0
3214614,Yes,75.0
3081414,Yes,75.0
3310158,Yes,75.0
3079682,Yes,75.0
3222046,Yes,75.0
3396914,Yes,75.0
3267310,Yes,75.0
3113290,Yes,75.0
3058438,Yes,75.0
3030882,Yes,75.0
3053882,Yes,75.0
3090454,Yes,75.0
3330934,Yes,75.0
3259234,Yes,75.0
3066778,Yes,75.0
3197942,Yes,75.0
3352426,Yes,75.0
3233554,Yes,75.0
3234242,Yes,75.0
3313206,Yes,75.0
3064330,Yes,74.9
3202614,Yes,74.9
3396522,Yes,74.9
3218098,Yes,74.9
3221082,Yes,74.9
3048090,Yes,74.9
3181274,Yes,74.9
3238582,Yes,74.9
3204670,Yes,74.9
3027510,Yes,74.9
3242726,Yes,74.9
3272654,Yes,74.9
3264070,Yes,74.9
3015350,Yes,74.9
3026938,Yes,74.9
3155730,Yes,74.9
3267454,Yes,74.9
3256858,Yes,74.9
3285442,Yes,74.9
3169902,Yes,74.9
3321082,Yes,74.9
3309102,Yes,74.9
3271102,Yes,74.9
3124326,Yes,74.9
3314550,Yes,74.9
3271514,Yes,74.9
3025058,Yes,74.9
3172926,Yes,74.9
3208582,Yes,74.8
3346866,Yes,74.8
3185642,Yes,74.8
3067234,Yes,74.8
3346850,Yes,74.8
3116706,Yes,74.8
3084386,Yes,74.8
3328338,Yes,74.8
3275114,Yes,74.8
3345530,Yes,74.8
3172458,Yes,74.8
3227958,Yes,74.8
3278702,Yes,74.8
3272142,Yes,74.8
3332994,Yes,74.8
3017970,Yes,74.8
3289534,Yes,74.8
3324690,Yes,74.8
3261026,Yes,74.8
3124550,Yes,74.8
3394618,Yes,74.8
3189726,Yes,74.8
3034098,Yes,74.8
3341094,Yes,74.8
3014522,Yes,74.8
3326382,Yes,74.8
3280286,Yes,74.8
3355558,Yes,74.8
3017450,Yes,74.8
3323190,Yes,74.7
3272010,Yes,74.7
3228518,Yes,74.7
3171870,Yes,74.7
3271190,Yes,74.7
3064914,Yes,74.7
3189838,Yes,74.7
3355914,Yes,74.7
3352314,Yes,74.7
3357610,Yes,74.7
3264210,Yes,74.7
3067862,Yes,74.7
3268386,Yes,74.7
3324078,Yes,74.7
3277418,Yes,74.7
3135490,Yes,74.7
3290346,Yes,74.7
3208642,Yes,74.7
3297486,Yes,74.7
3280150,Yes,74.7
3343574,Yes,74.7
3216282,Yes,74.7
3079146,Yes,74.7
3294342,Yes,74.7
3176670,Yes,74.7
3335790,Yes,74.7
3179854,Yes,74.7
3179366,Yes,74.7
3344766,Yes,74.7
3276602,Yes,74.7
3122670,Yes,74.7
3125134,Yes,74.7
3046122,Yes,74.7
3293518,Yes,74.7
3012414,Yes,74.7
3291522,Yes,74.6
3161730,Yes,74.6
3285990,Yes,74.6
3352998,Yes,74.6
3341670,Yes,74.6
3133398,Yes,74.6
3352638,Yes,74.6
3353006,Yes,74.6
3227034,Yes,74.6
3134566,Yes,74.6
3278350,Yes,74.6
3005650,Yes,74.6
3116790,Yes,74.6
3109642,Yes,74.6
3044098,Yes,74.6
3270662,Yes,74.6
3229562,Yes,74.6
3312250,Yes,74.6
3114542,Yes,74.6
3195738,Yes,74.6
3278174,Yes,74.6
3099966,Yes,74.6
3319810,Yes,74.6
3320578,Yes,74.5
3128522,Yes,74.5
3189374,Yes,74.5
3322298,Yes,74.5
3319934,Yes,74.5
3364518,Yes,74.5
3094750,Yes,74.5
3263182,Yes,74.5
3018030,Yes,74.5
3281630,Yes,74.5
3209106,Yes,74.5
3058554,Yes,74.5
3207382,Yes,74.5
3312094,Yes,74.5
3103150,Yes,74.5
3223306,Yes,74.5
3223410,Yes,74.5
3110918,Yes,74.5
3014022,Yes,74.5
3170018,Yes,74.5
3250130,Yes,74.5
3254546,Yes,74.5
3328042,Yes,74.5
3178122,Yes,74.5
3344282,Yes,74.5
3343774,Yes,74.5
3343958,Yes,74.5
3174090,Yes,74.5
3326910,Yes,74.5
3183694,Yes,74.5
3251746,Yes,74.5
3393506,Yes,74.4
3062254,Yes,74.4
3097618,Yes,74.4
3086530,Yes,74.4
3208486,Yes,74.4
3283486,Yes,74.4
3161886,Yes,74.4
3107882,Yes,74.4
3101790,Yes,74.4
3263258,Yes,74.4
3220694,Yes,74.4
3116682,Yes,74.4
3275086,Yes,74.4
3289666,Yes,74.4
3000226,Yes,74.4
3089906,Yes,74.4
3223522,Yes,74.4
3025046,Yes,74.4
3285302,Yes,74.4
3356566,Yes,74.4
3053082,Yes,74.4
3212838,Yes,74.4
3300418,Yes,74.4
3355134,Yes,74.4
3285918,Yes,74.4
3150158,Yes,74.4
3234822,Yes,74.3
3303938,Yes,74.3
3277030,Yes,74.3
3357390,Yes,74.3
3191962,Yes,74.3
3234558,Yes,74.3
3368114,Yes,74.3
3136046,Yes,74.3
3231774,Yes,74.3
3054682,Yes,74.3
3068970,Yes,74.3
3244570,Yes,74.3
3355202,Yes,74.3
3201718,Yes,74.3
3267830,Yes,74.3
3023294,Yes,74.3
3271450,Yes,74.3
3287990,Yes,74.3
3335906,Yes,74.3
3328918,Yes,74.3
3127970,Yes,74.3
3129758,Yes,74.3
3145438,Yes,74.3
3201114,Yes,74.3
3265322,Yes,74.3
3349510,Yes,74.3
3211706,Yes,74.3
3144398,Yes,74.3
3236230,Yes,74.3
3283474,Yes,74.3
3039166,Yes,74.3
3223958,Yes,74.3
3363706,Yes,74.3
3049362,Yes,74.3
3233978,Yes,74.3
3223254,Yes,74.3
3226866,Yes,74.3
3315134,Yes,74.2
3025510,Yes,74.2
3313926,Yes,74.2
3142686,Yes,74.2
3083110,Yes,74.2
3231270,Yes,74.2
3151650,Yes,74.2
3144610,Yes,74.2
3362230,Yes,74.2
3253190,Yes,74.2
3198866,Yes,74.2
3228394,Yes,74.2
3229818,Yes,74.2
3199362,Yes,74.2
3111954,Yes,74.2
3199910,Yes,74.2
3112962,Yes,74.2
3002686,Yes,74.2
3238526,Yes,74.2
3316302,Yes,74.2
3286370,Yes,74.2
3077422,Yes,74.2
3270870,Yes,74.2
3021246,Yes,74.2
3237446,Yes,74.2
3295182,Yes,74.2
3214658,Yes,74.2
3295258,Yes,74.2
3096398,Yes,74.2
3259026,Yes,74.2
3027854,Yes,74.1
3077830,Yes,74.1
3102194,Yes,74.1
3349462,Yes,74.1
3345290,Yes,74.1
3122418,Yes,74.1
3016618,Yes,74.1
3150202,Yes,74.1
3198294,Yes,74.1
3062286,Yes,74.1
3351010,Yes,74.1
3309814,Yes,74.1
3228222,Yes,74.1
3237870,Yes,74.1
3328802,Yes,74.1
3361506,Yes,74.1
3200270,Yes,74.1
3303078,Yes,74.1
3333838,Yes,74.1
3138990,Yes,74.1
3019706,Yes,74.1
3007270,Yes,74.1
3139298,Yes,74.1
3354986,Yes,74.1
3186218,Yes,74.1
3205198,Yes,74.1
3364618,Yes,74.1
3185990,Yes,74.1
3304590,Yes,74.1
3232390,Yes,74.1
3232738,Yes,74.1
3299774,Yes,74.1
3078834,Yes,74.1
3276246,Yes,74.1
3234894,Yes,74.1
3181538,Yes,74.1
3113174,Yes,74.1
3233318,Yes,74.1
3233538,Yes,74.1
3297446,Yes,74.1
3143782,Yes,74.1
3098702,Yes,74.1
3001082,Yes,74.0
3214738,Yes,74.0
3338466,Yes,74.0
3077986,Yes,74.0
3045426,Yes,74.0
3122998,Yes,74.0
3272026,Yes,74.0
3130798,Yes,74.0
3277686,Yes,74.0
3033710,Yes,74.0
3307950,Yes,74.0
3120434,Yes,74.0
3272390,Yes,74.0
3273546,Yes,74.0
3296926,Yes,74.0
3030282,Yes,74.0
3175486,Yes,74.0
3354422,Yes,74.0
3255402,Yes,74.0
3256558,Yes,74.0
3147742,Yes,74.0
3193510,Yes,74.0
3093910,Yes,74.0
3025398,Yes,74.0
3103290,Yes,74.0
3168878,Yes,74.0
3267750,Yes,74.0
3296454,Yes,73.9
3012014,Yes,73.9
3245626,Yes,73.9
3318206,Yes,73.9
3307610,Yes,73.9
3295906,Yes,73.9
3240586,Yes,73.9
3167542,Yes,73.9
3264642,Yes,73.9
3028254,Yes,73.9
3325930,Yes,73.9
3277446,Yes,73.9
3265426,Yes,73.9
3109498,Yes,73.9
3031618,Yes,73.9
3265794,Yes,73.9
3140966,Yes,73.9
3366830,Yes,73.9
3099866,Yes,73.9
3370358,Yes,73.9
3230954,Yes,73.9
3318302,Yes,73.9
3308634,Yes,73.9
3103410,Yes,73.9
3020746,Yes,73.9
3162754,Yes,73.9
3094882,Yes,73.9
3104726,Yes,73.9
3183066,Yes,73.9
3322318,Yes,73.9
3287870,Yes,73.9
3321146,Yes,73.9
3121990,Yes,73.9
3050014,Yes,73.9
3003458,Yes,73.9
3199482,Yes,73.9
3328494,Yes,73.9
3008226,Yes,73.9
3124338,Yes,73.9
3077282,Yes,73.9
3033714,Yes,73.9
3165138,Yes,73.8
3090478,Yes,73.8
3098942,Yes,73.8
3186210,Yes,73.8
3335486,Yes,73.8
3281482,Yes,73.8
3130462,Yes,73.8
3222450,Yes,73.8
3325514,Yes,73.8
3017798,Yes,73.8
3298426,Yes,73.8
3251014,Yes,73.8
3061458,Yes,73.8
3093502,Yes,73.8
3341682,Yes,73.8
3086370,Yes,73.8
3340934,Yes,73.8
3086410,Yes,73.8
3274622,Yes,73.8
3328470,Yes,73.8
3171486,Yes,73.8
3323846,Yes,73.8
3151198,Yes,73.8
3082046,Yes,73.8
3309638,Yes,73.8
3013782,Yes,73.8
3200794,Yes,73.8
3365442,Yes,73.8
3181338,Yes,73.8
3226138,Yes,73.7
3206666,Yes,73.7
3277626,Yes,73.7
3354394,Yes,73.7
3388922,Yes,73.7
3267810,Yes,73.7
3097094,Yes,73.7
3095598,Yes,73.7
3256482,Yes,73.7
3231650,Yes,73.7
3235214,Yes,73.7
3273262,Yes,73.7
3022894,Yes,73.7
3261498,Yes,73.7
3211990,Yes,73.7
3310046,Yes,73.7
3076670,Yes,73.7
3308710,Yes,73.7
3034038,Yes,73.7
3018622,Yes,73.7
3119766,Yes,73.7
3265702,Yes,73.7
3305262,Yes,73.7
3303834,Yes,73.7
3301110,Yes,73.7
3274382,Yes,73.6
3156418,Yes,73.6
3013290,Yes,73.6
3325586,Yes,73.6
3356610,Yes,73.6
3334510,Yes,73.6
3383050,Yes,73.6
3017866,Yes,73.6
3028826,Yes,73.6
3284922,Yes,73.6
3297010,Yes,73.6
3067170,Yes,73.6
3021990,Yes,73.6
3220338,Yes,73.6
3118810,Yes,73.6
3100190,Yes,73.6
3226762,Yes,73.6
3102602,Yes,73.6
3001758,Yes,73.6
